message,clean_text,label,label_id,URL,EMAIL,PHONE,url_count,email_count,phone_count
Ü eatin later but i'm eatin wif my frens now lei... Ü going home first?,eatin later but i'm eatin wif my frens now lei going home first,ham,0,0,0,0,0,0,0
Ü give me some time to walk there.,give me some time to walk there,ham,0,0,0,0,0,0,0
Ü go home liao? Ask dad to pick me up at 6...,go home liao ask dad to pick me up at 6,ham,0,0,0,0,0,0,0
Ü got wat to buy tell us then ü no need to come in again.,got wat to buy tell us then no need to come in again,ham,0,0,0,0,0,0,0
Ü log off 4 wat. It's sdryb8i,log off 4 wat it's sdryb8i,ham,0,0,0,0,0,0,0
Ü mean it's confirmed... I tot they juz say oni... Ok then...,mean it's confirmed i tot they juz say oni ok then,ham,0,0,0,0,0,0,0
Ü no home work to do meh...,no home work to do meh,ham,0,0,0,0,0,0,0
Ü only send me the contents page...,only send me the contents page,ham,0,0,0,0,0,0,0
Ü ready then call me...,ready then call me,ham,0,0,0,0,0,0,0
Ü say until like dat i dun buy ericsson oso cannot oredi lar...,say until like dat i dun buy ericsson oso cannot oredi lar,ham,0,0,0,0,0,0,0
Ü still attending da talks?,still attending da talks,ham,0,0,0,0,0,0,0
Ü still got lessons? Ü in sch?,still got lessons in sch,ham,0,0,0,0,0,0,0
Ü takin linear algebra today?,takin linear algebra today,ham,0,0,0,0,0,0,0
Ü v ma fan...,v ma fan,ham,0,0,0,0,0,0,0
Ü wait 4 me in sch i finish ard 5..,wait 4 me in sch i finish ard 5,ham,0,0,0,0,0,0,0
Apart from the one i told you about yesterday?,apart from the one i told you about yesterday,ham,0,0,0,0,0,0,0
Apo all other are mokka players only,apo all other are mokka players only,ham,0,0,0,0,0,0,0
Apps class varaya elaya.,apps class varaya elaya,ham,0,0,0,0,0,0,0
Ard 4 lor...,ard 4 lor,ham,0,0,0,0,0,0,0
Ard 515 like dat. Y?,ard 515 like dat y,ham,0,0,0,0,0,0,0
Ard 530 like dat lor. We juz meet in mrt station then ü dun haf to come out.,ard 530 like dat lor we juz meet in mrt station then dun haf to come out,ham,0,0,0,0,0,0,0
Ard 530 lor. I ok then message ü lor.,ard 530 lor i ok then message lor,ham,0,0,0,0,0,0,0
Are u awake? Is there snow there?,are u awake is there snow there,ham,0,0,0,0,0,0,0
Are we doing the norm tomorrow? I finish just a 4.15 cos of st tests. Need to sort library stuff out at some point tomo - got letter from today - access til end march so i better get move on!,are we doing the norm tomorrow i finish just a 4 15 cos of st tests need to sort library stuff out at some point tomo got letter from today access til end march so i better get move on,ham,0,0,0,0,0,0,0
Are you angry with me. What happen dear,are you angry with me what happen dear,ham,0,0,0,0,0,0,0
Are you at work right now ?,are you at work right now,ham,0,0,0,0,0,0,0
Are you available for soiree on June 3rd?,are you available for soiree on june 3rd,ham,0,0,0,0,0,0,0
"Are you being good, baby? :)",are you being good baby,ham,0,0,0,0,0,0,0
Are you coming to day for class.,are you coming to day for class,ham,0,0,0,0,0,0,0
Are you comingdown later?,are you comingdown later,ham,0,0,0,0,0,0,0
Are you driving or training?,are you driving or training,ham,0,0,0,0,0,0,0
Are you free now?can i call now?,are you free now can i call now,ham,0,0,0,0,0,0,0
Are you going to write ccna exam this week??,are you going to write ccna exam this week,ham,0,0,0,0,0,0,0
Are you in castor? You need to see something,are you in castor you need to see something,ham,0,0,0,0,0,0,0
Are you not around or just still asleep? :V,are you not around or just still asleep v,ham,0,0,0,0,0,0,0
Are you ok. What happen to behave like this,are you ok what happen to behave like this,ham,0,0,0,0,0,0,0
Are you really busy or trying to avoid me,are you really busy or trying to avoid me,ham,0,0,0,0,0,0,0
Are you staying in town ?,are you staying in town,ham,0,0,0,0,0,0,0
Are you still getting the goods.,are you still getting the goods,ham,0,0,0,0,0,0,0
Are you still playing with gautham?,are you still playing with gautham,ham,0,0,0,0,0,0,0
"Are you sure you don't mean ""get here, we made you hold all the weed",are you sure you don't mean get here we made you hold all the weed,ham,0,0,0,0,0,0,0
Are you the cutest girl in the world or what,are you the cutest girl in the world or what,ham,0,0,0,0,0,0,0
Are you there in room.,are you there in room,ham,0,0,0,0,0,0,0
Are you this much buzy AS YOU SHOW,are you this much buzy as you show,ham,0,0,0,0,0,0,0
Are you this much buzy .I don t think so,are you this much buzy i don t think so,ham,0,0,0,0,0,0,0
Are you wet right now?,are you wet right now,ham,0,0,0,0,0,0,0
Are you willing to go for apps class.,are you willing to go for apps class,ham,0,0,0,0,0,0,0
Are you willing to go for aptitude class.,are you willing to go for aptitude class,ham,0,0,0,0,0,0,0
Are your freezing ? Are you home yet ? Will you remember to kiss your mom in the morning? Do you love me ? Do you think of me ? Are you missing me yet ?,are your freezing are you home yet will you remember to kiss your mom in the morning do you love me do you think of me are you missing me yet,ham,0,0,0,0,0,0,0
"Argh my 3g is spotty, anyway the only thing I remember from the research we did was that province and sterling were the only problem-free places we looked at",argh my 3g is spotty anyway the only thing i remember from the research we did was that province and sterling were the only problem free places we looked at,ham,0,0,0,0,0,0,0
Argh why there is nobody in town ;_;,argh why there is nobody in town,ham,0,0,0,0,0,0,0
Armand says get your ass over to epsilon,armand says get your ass over to epsilon,ham,0,0,0,0,0,0,0
ARR birthday today:) i wish him to get more oscar.,arr birthday today i wish him to get more oscar,ham,0,0,0,0,0,0,0
"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch.",as i entered my cabin my pa said '' happy b'day boss '' i felt special she askd me 4 lunch,ham,0,0,0,0,0,0,0
As in different styles?,as in different styles,ham,0,0,0,0,0,0,0
As in i want custom officer discount oh.,as in i want custom officer discount oh,ham,0,0,0,0,0,0,0
"As in missionary hook up, doggy hook up, standing...|",as in missionary hook up doggy hook up standing,ham,0,0,0,0,0,0,0
As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,as per your request 'maangalyam alaipayuthe ' has been set as your callertune for all callers press 9 to copy your friends callertune,ham,0,0,0,0,0,0,0
As per your request 'Maangalyam (Thirupathe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,as per your request 'maangalyam thirupathe ' has been set as your callertune for all callers press 9 to copy your friends callertune,ham,0,0,0,0,0,0,0
As per your request 'Melle Melle (Onnukoodi)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,as per your request 'melle melle onnukoodi ' has been set as your callertune for all callers press 9 to copy your friends callertune,ham,0,0,0,0,0,0,0
As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,as per your request 'melle melle oru minnaminunginte nurungu vettam ' has been set as your callertune for all callers press 9 to copy your friends callertune,ham,0,0,0,0,0,0,0
"As usual..iam fine, happy & doing well..:) How r u?",as usual iam fine happy doing well how r u,ham,0,0,0,0,0,0,0
"As usual..iam fine, happy & doing well..:) Howz u?",as usual iam fine happy doing well howz u,ham,0,0,0,0,0,0,0
"As usual..iam fine, happy & doing well..:) what about u?",as usual iam fine happy doing well what about u,ham,0,0,0,0,0,0,0
Asking do u knw them or nt? May be ur frnds or classmates?,asking do u knw them or nt may be ur frnds or classmates,ham,0,0,0,0,0,0,0
At 4. Let's go to bill millers,at 4 let's go to bill millers,ham,0,0,0,0,0,0,0
at bruce b downs & fletcher now,at bruce b downs fletcher now,ham,0,0,0,0,0,0,0
at Customer place i will call you later,at customer place i will call you later,ham,0,0,0,0,0,0,0
At home also.,at home also,ham,0,0,0,0,0,0,0
At home watching tv lor.,at home watching tv lor,ham,0,0,0,0,0,0,0
At the funeral home with Audrey and dad,at the funeral home with audrey and dad,ham,0,0,0,0,0,0,0
At what time are you coming.,at what time are you coming,ham,0,0,0,0,0,0,0
At WHAT TIME should i come tomorrow,at what time should i come tomorrow,ham,0,0,0,0,0,0,0
At WHAT TIME should i come tomorrow. Please confirm,at what time should i come tomorrow please confirm,ham,0,0,0,0,0,0,0
Audrie lousy autocorrect,audrie lousy autocorrect,ham,0,0,0,0,0,0,0
Auntie huai juan never pick up her phone,auntie huai juan never pick up her phone,ham,0,0,0,0,0,0,0
"Awesome, be there in a minute",awesome be there in a minute,ham,0,0,0,0,0,0,0
"awesome, how do I deal with the gate? Charles told me last night but, uh, yeah",awesome how do i deal with the gate charles told me last night but uh yeah,ham,0,0,0,0,0,0,0
"Awesome, I remember the last time we got somebody high for the first time with diesel :V",awesome i remember the last time we got somebody high for the first time with diesel v,ham,0,0,0,0,0,0,0
"Awesome, I'll see you in a bit",awesome i'll see you in a bit,ham,0,0,0,0,0,0,0
"Awesome, lemme know whenever you're around",awesome lemme know whenever you're around,ham,0,0,0,0,0,0,0
"Awesome, plan to get here any time after like <#> , I'll text you details in a wee bit",awesome plan to get here any time after like i'll text you details in a wee bit,ham,0,0,0,0,0,0,0
"Awesome, text me when you're restocked",awesome text me when you're restocked,ham,0,0,0,0,0,0,0
"Awesome, that gonna be soon or later tonight?",awesome that gonna be soon or later tonight,ham,0,0,0,0,0,0,0
"Awesome, think we can get an 8th at usf some time tonight?",awesome think we can get an 8th at usf some time tonight,ham,0,0,0,0,0,0,0
Aww that's the first time u said u missed me without asking if I missed u first. You DO love me! :),aww that's the first time u said u missed me without asking if i missed u first you do love me,ham,0,0,0,0,0,0,0
Aww you must be nearly dead!Well Jez isComing over toDo some workAnd that whillTake forever!,aww you must be nearly dead well jez iscoming over todo some workand that whilltake forever,ham,0,0,0,0,0,0,0
Ay wana meet on sat?ü wkg on sat?,ay wana meet on sat wkg on sat,ham,0,0,0,0,0,0,0
Baaaaaaaabe! Wake up ! I miss you ! I crave you! I need you!,baaaaaaaabe wake up i miss you i crave you i need you,ham,0,0,0,0,0,0,0
Baaaaabe! I misss youuuuu ! Where are you ? I have to go and teach my class at 5 ...,baaaaabe i misss youuuuu where are you i have to go and teach my class at 5,ham,0,0,0,0,0,0,0
"Babe ! How goes that day ? What are you doing ? Where are you ? I sip my cappuccino and think of you, my love ... I send a kiss to you from across the sea",babe how goes that day what are you doing where are you i sip my cappuccino and think of you my love i send a kiss to you from across the sea,ham,0,0,0,0,0,0,0
Babe ! What are you doing ? Where are you ? Who are you talking to ? Do you think of me ? Are you being a good boy? Are you missing me? Do you love me ?,babe what are you doing where are you who are you talking to do you think of me are you being a good boy are you missing me do you love me,ham,0,0,0,0,0,0,0
BABE !!! I miiiiiiissssssssss you ! I need you !!! I crave you !!! :-( ... Geeee ... I'm so sad without you babe ... I love you ...,babe i miiiiiiissssssssss you i need you i crave you geeee i'm so sad without you babe i love you,ham,0,0,0,0,0,0,0
Babe ? I lost you ... :-(,babe i lost you,ham,0,0,0,0,0,0,0
Babe ? I lost you ... Will you try rebooting ?,babe i lost you will you try rebooting,ham,0,0,0,0,0,0,0
"Babe, I'm answering you, can't you see me ? Maybe you'd better reboot YM ... I got the photo ... It's great !",babe i'm answering you can't you see me maybe you'd better reboot ym i got the photo it's great,ham,0,0,0,0,0,0,0
Babe? You said 2 hours and it's been almost 4 ... Is your internet down ?,babe you said 2 hours and it's been almost 4 is your internet down,ham,0,0,0,0,0,0,0
Babes I think I got ur brolly I left it in English wil bring it in 2mrw 4 u luv Franxx,babes i think i got ur brolly i left it in english wil bring it in 2mrw 4 u luv franxx,ham,0,0,0,0,0,0,0
Badrith is only for chennai:)i will surely pick for us:)no competition for him.,badrith is only for chennai i will surely pick for us no competition for him,ham,0,0,0,0,0,0,0
Ball is moving a lot.will spin in last :)so very difficult to bat:),ball is moving a urltoken spin in last so very difficult to bat,ham,0,1,0,0,1,0,0
Bbq this sat at mine from 6ish. Ur welcome 2 come,bbq this sat at mine from 6ish ur welcome 2 come,ham,0,0,0,0,0,0,0
Be happy there. I will come after noon,be happy there i will come after noon,ham,0,0,0,0,0,0,0
Be sure to check your yahoo email. We sent photos yesterday,be sure to check your yahoo email we sent photos yesterday,ham,0,0,0,0,0,0,0
"Beautiful tomorrow never comes.. When it comes, it's already TODAY.. In the hunt of beautiful tomorrow don't waste your wonderful TODAY.. GOODMORNING:)",beautiful tomorrow never comes when it comes it's already today in the hunt of beautiful tomorrow don't waste your wonderful today goodmorning,ham,0,0,0,0,0,0,0
